station;date;latitude_start;latitude_end;longitude_start;longitude_end;trawling_depth;bottom_depth;bottom_proximity;taxon;family;species_code;species;group;community;standard_length_cm;weight_g;number_ind_pool;individual_code;amount_mg;ampl_44;delipidation;d13c_not_corrected;d13c_muscle_corrected_post2007;d13c_delipidated;d13c;%c;%c_delipidated;ampl_28;d15n;d15n_delipidated;%n;%n_delipidated;ratio_c_n_muscle_delipidated;ratio_c_n_muscle
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;14;21,5;1;Lamp-cro 34;0,548;6393;non;-19,15;-19,2;NA;-19,2;44,78;NA;3752;10,25;NA;13,55;NA;3,304451224;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;13;18;1;Lamp-cro 35;0,537;6438;non;-18,95;-19,06;NA;-19,06;45,88;NA;3847;11,01;NA;14,16;NA;3,241326758;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;10,8;9,5;1;Lamp-cro 36;0,493;7889;non;-19,25;-19,3;NA;-19,3;44,97;NA;3383;10,97;NA;13,63;NA;3,298837104;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;11,5;13,5;1;Lamp-cro 37;0,4555;7657;non;-19,84;-19,86;NA;-19,86;45,5;NA;3154;10,63;NA;13,67;NA;3,32878024;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;10,7;10;1;Lamp-cro 38;0,539;8229;non;-19,69;-19,74;NA;-19,74;43,03;NA;3530;9,84;NA;12,99;NA;3,312057006;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;10,6;10;1;Lamp-cro 39;0,527;8457;non;-19,83;-19,93;NA;-19,93;45,21;NA;3714;9,26;NA;13,9;NA;3,251211843;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-cro;Lampanyctus_crocodilus;2;1335;8,8;6;1;Lamp-cro 40;0,4945;7750;non;-20,1;-20,1;NA;-20,1;42,68;NA;3171;9,86;NA;12,74;NA;3,350984972;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;11,5;13,5;1;Lamp-mac 14;0,5175;6858;oui;-20,99;-19,75;-19,68;-19,68;50,76;37,62;2863;11,06;10,97;11;11,58;4,612958705;3,247789586
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;13,1;19,5;1;Lamp-mac 7;0,5505;7673;oui;-21,32;-19,33;-19,62;-19,62;53,28;37,79;2774;11,91;11,92;9,93;11,72;5,368439501;3,224994785
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,9;19,5;1;Lamp-mac 12;0,4695;6942;oui;-23,11;-19,57;-20,39;-20,39;56,66;38,31;3574;11,23;10,85;8,18;11,55;6,923580114;3,318041551
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;14,1;22;1;Lamp-mac 9;0,514;7309;oui;-22,1;-19,82;-20;-20;54,33;38,8;4579;11,58;11,65;9,61;12,06;5,65476061;3,218840312
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;14,8;26,5;1;Lamp-mac 8;0,4545;6528;oui;-21,74;-19,6;-19,88;-19,88;54,64;39,05;4153;12;12,05;9,91;12,41;5,515094099;3,145475967
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;14,3;26,5;1;Lamp-mac 2;0,5115;6839;oui;-21,44;-19,82;-19,79;-19,79;51,26;39,16;2652;11,07;11,43;10,27;12,54;4,992972007;3,123434323
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;14,1;23,5;1;Lamp-mac 1;0,502;6582;oui;-21,23;-20,04;-19,98;-19,98;50,4;39,38;2796;11,64;11,76;11,06;12,6;4,55873236;3,124128744
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,8;18,5;1;Lamp-mac 17;0,4735;6453;oui;-21,06;-19,46;-19,28;-19,28;52,38;39,49;2499;11,38;11,3;10,53;12,13;4,972252117;3,25655885
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;13,5;21,5;1;Lamp-mac 18;0,483;7058;oui;-21,72;-19,09;-19,44;-19,44;55,9;39,5;4160;11,98;12,08;9,3;12,36;6,011581764;3,195063852
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,8;18,5;1;Lamp-mac 5;0,5215;7765;oui;-21,62;-18,55;-19,28;-19,28;56,88;39,51;4253;11,17;11,37;8,82;12,54;6,447992077;3,150242009
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,3;17;1;Lamp-mac 20;0,531;7691;oui;-22,81;-19,98;-20,45;-20,45;55,51;39,56;4392;11,3;11,52;8,93;12,18;6,21258416;3,24947608
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12;16,5;1;Lamp-mac 11;0,5425;7739;oui;-21,25;-19,14;-19,29;-19,29;54,88;39,64;2740;11,63;11,58;10,02;12,06;5,479710928;3,28682248
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;13,8;20;1;Lamp-mac 19;0,534;8091;oui;-21,99;-18,21;-19,31;-19,31;58,42;39,94;4018;11,73;11,94;8,15;12,27;7,167771088;3,255732063
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,9;21,5;1;Lamp-mac 15;0,4595;6626;oui;-22,24;-18,84;-19,86;-19,86;54,93;40,09;3430;11,82;11,97;8,09;12,22;6,788559113;3,281533088
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;14,1;24;1;Lamp-mac 6;0,4775;7354;oui;-21,99;-19,85;-19,98;-19,98;58,95;40,29;2567;11,55;11,93;10,69;12,63;5,513235995;3,190919612
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;13,4;21,5;1;Lamp-mac 10;0,5345;7986;oui;-21,29;-19,12;-19,38;-19,38;57,55;40,46;2794;11,83;11,8;10,37;12,48;5,551097523;3,241076071
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,2;18,5;1;Lamp-mac 16;0,499;7309;oui;-21,7;-19,48;-19,78;-19,78;55,84;40,62;4601;11,76;11,6;9,98;12,24;5,596544926;3,317750342
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;13,8;22,5;1;Lamp-mac 3;0,4905;8008;oui;-18,72;-18,83;-18,58;-18,58;46,1;41,13;3509;11,16;11,28;14,23;13,19;3,239353553;3,1188415
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,7;17,5;1;Lamp-mac 4;0,522;7628;oui;-21,99;-19,35;-19,94;-19,94;55,81;41,52;4469;11,13;11,06;9,26;12,78;6,026199909;3,248500912
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Lamp-mac;Lampanyctus_macdonaldi;3;1335;12,3;18;1;Lamp-mac 13;0,5315;7236;oui;-21,13;-19,12;-19,42;-19,42;52,38;42,77;2617;11,47;11,05;9,72;12,8;5,388812649;3,342351005
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1335;NA;NA;5;Mega-nor 10;0,5285;7945;non;-20,87;-20,8;NA;-20,8;42,38;NA;3330;8,24;NA;12,38;NA;3,422526415;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1335;NA;NA;5;Mega-nor 6;0,508;7585;non;-20,64;-20,56;NA;-20,56;41,97;NA;3149;8,31;NA;12,23;NA;3,430543449;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1335;NA;NA;5;Mega-nor 7;0,489;7712;non;-20,85;-20,85;NA;-20,85;42,85;NA;3160;8,22;NA;12,77;NA;3,355203142;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1335;NA;NA;5;Mega-nor 8;0,488;7582;non;-20,34;-20,33;NA;-20,33;43,71;NA;3207;8,49;NA;13;NA;3,362071954;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Krill;Euphausiidae;Mega-nor;Meganyctiphanes_norvegica;NA;1335;NA;NA;5;Mega-nor 9;0,523;7770;non;-20,25;-20,22;NA;-20,22;41,88;NA;3283;8,31;NA;12,38;NA;3,382704518;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,8;4,5;1;Myct-pun 26;0,474;7633;oui;-20,58;-20,3;-19,88;-19,88;45,05;38,44;2962;9,66;9,6;12,4;11,13;3,633379539;3,453220385
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7;5,5;1;Myct-pun 22;0,46;8202;oui;-21,32;-20,03;-19,94;-19,94;49,82;38,55;4508;10,67;10,98;10,72;11,11;4,648719314;3,46970171
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,1;3;1;Myct-pun 29;0,541;6743;oui;-21,65;-20,53;-20,01;-20,01;47,44;39,23;2894;9,27;9,31;10,58;11,18;4,485645576;3,507126471
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7,5;7;1;Myct-pun 21;0,5305;7584;oui;-22,78;-19,24;-18,58;-18,58;54,35;39,48;3841;9,52;9,77;7,85;11,18;6,924707333;3,531027106
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6;3,5;1;Myct-pun 23;0,4845;6481;oui;-22,16;-20,1;-19,28;-19,28;50,8;39,62;4156;10,24;10,87;9,34;10,83;5,436303175;3,656991218
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7,9;7,5;1;Myct-pun 30;0,514;6943;oui;-21,64;-19,87;-20,46;-20,46;51,54;40;2616;10;10,01;10,03;11,54;5,140954098;3,464496624
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7,7;7;1;Myct-pun 18;0,4815;6681;oui;-22,11;-19,89;-19,44;-19,44;52,5;40,35;4213;10,27;10,45;9,39;11,96;5,592295703;3,373871373
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,4;3,5;1;Myct-pun 25;0,48;6441;oui;-21,87;-20,34;-19,62;-19,62;51,01;40,6;2526;9,43;9,3;10,4;11,54;4,906608983;3,519945722
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7,5;6;1;Myct-pun 19;0,5005;7309;oui;-22,67;-19,64;-19,31;-19,31;55,24;40,88;3956;9,84;9,8;8,61;11,6;6,413711812;3,524622414
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7;4,5;1;Myct-pun 28;0,4725;6882;oui;-23,29;-19,38;-20,5;-20,5;55,29;41,13;3329;9,51;9,42;7,58;11,93;7,294917693;3,448810358
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7;4,5;1;Myct-pun 20;0,4545;8074;oui;-21,37;-20,46;-20,45;-20,45;49,74;41,39;2669;10,43;9,92;11,63;12,23;4,275135615;3,384009496
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;7,2;6,5;1;Myct-pun 24;0,461;6661;oui;-22,34;-19,49;-19,98;-19,98;54,8;41,39;3737;10,06;10;8,79;11,88;6,230452909;3,483105151
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,8;4,5;1;Myct-pun 32;0,4885;7037;oui;-22,97;-20,11;-20,1;-20,1;54,65;41,45;3950;9,67;9,78;8,75;11,99;6,245886334;3,456477606
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,8;5,5;1;Myct-pun 31;0,528;8361;oui;-23,64;-17,55;-20,18;-20,18;60,12;41,76;3121;10,07;10,5;6,33;11,91;9,5023697;3,506457052
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,7;3,5;1;Myct-pun 27;0,546;8003;oui;-23,31;-19,27;-20;-20;55,82;41,85;3789;9,41;9,78;7,51;11,96;7,436910873;3,497681929
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,3;3,5;1;Myct-pun 33;0,5515;7269;oui;-22,02;-20,58;-20,17;-20,17;50,09;43,02;2892;10,11;10,02;10,41;12,63;4,812180009;3,406866906
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,5;3,5;1;Myct-pun 36;0,4755;6352;oui;-22,15;-20,42;-19,72;-19,72;50,99;43,76;4351;9,56;9,97;10;12,82;5,100999033;3,413366435
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,2;3,5;1;Myct-pun 34;0,4665;6494;oui;-22,33;-19,98;-20,26;-20,26;52,56;44;3909;9,4;10,26;9,19;13,08;5,718340377;3,362638971
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,9;4,5;1;Myct-pun 35;0,5445;7783;oui;-22,35;-19,85;-20,42;-20,42;54,92;44,05;2548;10,12;10,08;9,35;13,06;5,871496382;3,372997357
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Myctophidae;Myct-pun;Myctophum_punctatum;4;1335;6,3;3;1;Myct-pun 37;0,525;7377;oui;-22,84;-20,57;-20,11;-20,11;53,93;45,22;2498;9,33;9,68;9,55;13,11;5,645487908;3,449710332
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;65,9;83,5;1;Ser-bea 1;0,5245;7770;non;-19,53;-19,66;NA;-19,66;41,63;NA;3440;9,42;NA;12,9;NA;3,227482622;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;51;25,5;1;Ser-bea 10;0,505;7863;non;-20,22;-20,35;NA;-20,35;40,57;NA;3235;9,52;NA;12,6;NA;3,220200291;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;51;25,5;1;Ser-bea 11;0,5275;7995;non;-20,1;-20,15;NA;-20,15;37,93;NA;3077;9,67;NA;11,49;NA;3,300901823;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;31,5;3,5;1;Ser-bea 12;0,5295;7728;non;-20,13;-20,17;NA;-20,17;40,98;NA;3321;8,71;NA;12,37;NA;3,313014274;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;50,9;24;1;Ser-bea 2;0,486;7638;non;-20,33;-20,46;NA;-20,46;42,81;NA;3275;8,91;NA;13,28;NA;3,224554123;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;67,2;68,5;1;Ser-bea 3;0,4605;7661;non;-19,91;-20,03;NA;-20,03;41,83;NA;3019;9,43;NA;12,94;NA;3,232596084;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;51,5;29;1;Ser-bea 4;0,47;7723;non;-20,12;-20,24;NA;-20,24;41,21;NA;3039;8,84;NA;12,75;NA;3,231385968;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;63,4;54,5;1;Ser-bea 5;0,53;7950;non;-20,04;-20,14;NA;-20,14;42,19;NA;3475;10,44;NA;12,97;NA;3,2533789;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;53;78,5;1;Ser-bea 6;0,533;7629;non;-19,69;-19,82;NA;-19,82;40,28;NA;3381;9,68;NA;12,49;NA;3,224141397;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;45;11;1;Ser-bea 7;0,4685;6896;non;-20,28;-20,29;NA;-20,29;37,23;NA;2635;9,6;NA;11,12;NA;3,347363043;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;64,5;62,5;1;Ser-bea 8;0,5515;8284;non;-19,52;-19,64;NA;-19,64;42,29;NA;3660;10,36;NA;13,1;NA;3,227030158;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Serrivomeridae;Ser-bea;Serrivomer_beanii;5;1335;66;70,5;1;Ser-bea 9;0,5495;8349;non;-19,77;-19,88;NA;-19,88;42,71;NA;3684;10,14;NA;13,19;NA;3,239091785;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;11,5;11;1;Xeno-cop 83;0,5225;9625;non;-20,19;-20,19998117;NA;-20,19998117;41,2;NA;4417;10,23;NA;12,32;NA;3,343289068;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;11,8;11,5;1;Xeno-cop 84;0,455;11476;non;-20,34;-20,38423559;NA;-20,38423559;42,26;NA;3985;10,45;NA;12,79;NA;3,304778964;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;13,5;18,6;1;Xeno-cop 85;0,547;10240;non;-20,09;-20,14388971;NA;-20,14388971;42,2;NA;4832;10,36;NA;12,78;NA;3,300684448;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;13;17,1;1;Xeno-cop 86;0,489;8968;non;-20,05;-20,03416806;NA;-20,03416806;41,39;NA;4161;9,77;NA;12,29;NA;3,368786334;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;9,5;5,5;1;Xeno-cop 87;0,4665;8639;non;-20,12;-20,27195444;NA;-20,27195444;41,63;NA;4186;9,6;NA;13,01;NA;3,199454007;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;9,9;4,7;1;Xeno-cop 88;0,4885;9269;non;-19,99;-20,12106574;NA;-20,12106574;41,95;NA;4391;10,19;NA;13,04;NA;3,218263234;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;10;7;1;Xeno-cop 89;0,461;8832;non;-20,47;-20,51454397;NA;-20,51454397;42,97;NA;4102;8,83;NA;12,99;NA;3,308755958;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;9;5,2;1;Xeno-cop 90;0,521;9690;non;-20,56;-20,46234413;NA;-20,46234413;42,53;NA;4412;9,85;NA;12,33;NA;3,450004348;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;11;8;1;Xeno-cop 91;0,5075;9793;non;-20,41;-20,33131559;NA;-20,33131559;43,11;NA;4385;9,92;NA;12,55;NA;3,435441289;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;12;11,8;1;Xeno-cop 92;0,486;9659;non;-19,97;-19,73634913;NA;-19,73634913;44,84;NA;4178;9,51;NA;12,5;NA;3,587849409;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;9;5,1;1;Xeno-cop 93;0,4955;9072;non;-20,56;-20,51187663;NA;-20,51187663;42,83;NA;4289;9,93;NA;12,58;NA;3,40555849;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;9,3;4,6;1;Xeno-cop 94;0,449;10537;non;-20,52;-20,5579412;NA;-20,5579412;38,81;NA;5571;8,79;NA;11,7;NA;3,31609057;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;11,5;10,8;1;Xeno-cop 95;0,499;9798;non;-20,01;-20,00113661;NA;-20,00113661;43,59;NA;4467;10,46;NA;12,98;NA;3,358965365;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;8;2,8;1;Xeno-cop 96;0,452;10934;non;-20,51;-20,7039473;NA;-20,7039473;40,09;NA;3935;8,78;NA;12,7;NA;3,158103702;NA
Z0497;25_10_2021;46,1859126;46,1393977;-4,4766085;-4,5151507;1335;2458,833;1124,658;Fish;Alepocephalidae;Xeno-cop;Xenodermichthys_copei;6;1335;8;3,1;1;Xeno-cop 97;0,5105;9567;non;-19,99;-20,13113356;NA;-20,13113356;41,6;NA;4574;9,81;NA;12,96;NA;3,211019054;NA
